0.00738374	0.00715902
0.0103027	0.0148715
11417	8100.5
741104	509034
40.8192	55.6007
4.62313e-05	1.42215e-05
28151.6	9145.74
3.55658e-07	3.76619e-07
193.703	200.279
4.95236e-07	8.02939e-07
265.709	336.664
